idx,farm_id,village_id,village_name,area_ha,erode_m,cx,cy,core_px,cov_frac_T1,g0_lin_T1,g0_db_T1,cov_T1,enl_T1,npx_T1,cov_frac_T2,g0_lin_T2,g0_db_T2,cov_T2,enl_T2,npx_T2,cov_frac_T3,g0_lin_T3,g0_db_T3,cov_T3,enl_T3,npx_T3,cov_frac_T4,g0_lin_T4,g0_db_T4,cov_T4,enl_T4,npx_T4,n_valid_dates,data_quality,core_px_low,impute_donor_dist_m,g0_db_filled_T1,g0_db_filled_T2,g0_db_filled_T3,g0_db_filled_T4,slope_early,slope_late,slope_emerge,curvature,dynamic_range,peak_idx,mean_db,auc,flood_depth
276,276,22,Sokhda,1.6402277577185072,4.0,310891.4389317857,2480721.02354605,14257,1.0,0.009005006061857277,-20.455159904923903,0.9949923207091104,1.0100910946079957,14257,1.0,0.015416376066569187,-18.120177040581204,0.9941439272230774,1.0118158355438056,14257,1.0,0.00690805514014265,-21.606442045492646,1.019312667978395,0.9624654683896824,14257,1.0,0.0075311995225226845,-21.23135846571703,1.0000919299620386,0.9998161654261695,14257,4,measured,False,,-20.455159904923903,-18.120177040581204,-21.606442045492646,-21.23135846571703,-0.016685248414039747,0.006251392996260267,0.1796140664878999,1.5263657203443586,3.4862650049114414,1,-20.3532843641787,-20.528829766605746,1.1512821405687426
277,277,22,Sokhda,0.49884112361001315,3.835025736080983,310969.7641811991,2480713.9904117226,3799,1.0,0.00977285891997281,-20.099783706167468,1.0435640688115853,0.9182517510900904,3799,1.0,0.015187588660387752,-18.18511173774994,0.9560210469018993,1.0941203435235007,3799,1.0,0.007530800129986054,-21.231588785699522,1.0137889982417154,0.9729821035839302,3799,1.0,0.010130954132981845,-19.943496508711604,1.0269291913960938,0.9482415941254756,3799,4,measured,False,,-20.099783706167468,-18.18511173774994,-21.231588785699522,-19.943496508711604,-0.016402972167131213,0.021468204616465297,0.14728245910904073,2.4198973565199715,3.0464770479495833,1,-19.864995184582135,-20.060248014530092,1.1318050795320538
278,278,22,Sokhda,0.48567043791345205,3.953353287841981,311013.26835690055,2480710.7912963224,3711,1.0,0.010213188783705082,-19.9083864038607,1.0016535340807844,0.9967011163163988,3711,1.0,0.013984553494929738,-18.543513954192914,0.9952187892119095,1.0096314413274166,3711,1.0,0.008463373545796588,-20.72456490355266,0.986943076843175,1.0266343476218485,3711,1.0,0.011952189680681832,-19.225525232412117,1.0032497834482061,0.9935319796514315,3711,4,measured,False,,-19.9083864038607,-18.543513954192914,-20.72456490355266,-19.225525232412117,-0.01182867390857915,0.024983994519009064,0.10499018843598353,2.3152181708325053,2.181050949359747,1,-19.600497623504598,-19.751521429636963,0.8161784996919614
279,279,22,Sokhda,1.4053171179878001,4.0,310907.8035423924,2480589.4856171748,11918,1.0,0.008087131068519682,-20.922055182009238,1.036124114126144,0.9314862260644223,11918,1.0,0.018032802419751238,-17.439367757258424,0.9384526348665807,1.135469005639794,11918,1.0,0.007060968704390298,-21.511357133799866,1.048664515550871,0.9093411712095422,11918,1.0,0.00812849286292709,-20.89989971256003,1.0168452128845034,0.9671421323719722,11918,4,measured,False,,-20.922055182009238,-17.439367757258424,-21.511357133799866,-20.89989971256003,-0.008540607996965616,0.010190957020663955,0.2678990326731396,1.2007593730304649,4.071989376541442,1,-20.19316994640689,-20.250443809656346,0.5893019517906275
280,280,22,Sokhda,1.4554634121872718,4.0,310731.7854112876,2480603.288020013,12215,1.0,0.009489849859181804,-20.22740658578467,1.1831912759352872,0.7143155137689913,12215,1.0,0.018859046159158187,-17.244802765133148,0.9410684804879567,1.1291653548291558,12215,1.0,0.008121519070262965,-20.903627315801614,1.1277506068638496,0.7862739024551337,12215,1.0,0.008742470471002104,-20.58365825910625,1.1405020406324589,0.7687902496460541,12215,4,measured,False,,-20.22740658578467,-17.244802765133148,-20.903627315801614,-20.58365825910625,-0.009800300435028168,0.005332817611589391,0.22943106312704023,0.9961897867123071,3.6588245506684665,1,-19.73987373145642,-19.8166199247626,0.6762207300169436
281,281,22,Sokhda,0.6996678405121435,4.0,310673.0418576545,2480532.0238134074,5693,1.0,0.011715324806032719,-19.31245666135544,0.9542668210759964,1.0981466771944066,5693,1.0,0.020724443398681784,-16.835171245715213,0.8922656187902049,1.2560637506355594,5693,1.0,0.006651946407289311,-21.77051258417083,0.9839542874594822,1.032880682528746,5693,1.0,0.010768289066510313,-19.67853294659353,0.9616209537995128,1.0814144387303661,5693,4,measured,False,,-19.31245666135544,-16.835171245715213,-21.77051258417083,-19.67853294659353,-0.035623998881382464,0.034866327292954996,0.19056041658770986,4.55003556039269,4.935341338455618,1,-19.399168359458756,-19.840233291129454,2.45805592281539
282,282,22,Sokhda,0.5657004419725389,4.0,310769.43982983765,2480542.718325655,4501,1.0,0.013063753654383335,-18.839320177654702,0.9487361991767637,1.1109872044013835,4501,1.0,0.018048604046034245,-17.43556382597595,0.8760582321154071,1.3029689008001724,4501,1.0,0.006646846502277731,-21.773843504094756,0.9669696821821617,1.0694839826437255,4501,1.0,0.013541050476557398,-18.68347643001258,0.9280092509551583,1.1611688824859294,4501,4,measured,False,,-18.839320177654702,-17.43556382597595,-21.773843504094756,-18.68347643001258,-0.04252932357159499,0.05150611790136962,0.10798125782144243,6.0248904005222315,4.3382796781188055,1,-19.183050984434498,-19.74705232006821,2.934523326440054
283,283,22,Sokhda,0.30109125742181203,3.4062395162352295,310835.00285976566,2480550.344063696,2304,1.0,0.010928135463823688,-19.61453930168171,0.9674907060256346,1.0683323920191217,2304,1.0,0.016417702726360044,-17.846876123240033,1.035119473218074,0.933295221682038,2304,1.0,0.009846126956824087,-20.067345686960408,0.9528842973923487,1.1013355536798959,2304,1.0,0.010912704589496829,-19.620676011322725,1.0497177039374397,0.9075173911202078,2304,4,measured,False,,-19.61453930168171,-17.846876123240033,-20.067345686960408,-19.620676011322725,-0.006562411380850703,0.007444494593961378,0.13597409064935972,0.8994760609163812,2.220469563720375,1,-19.28735928080122,-19.3468066813651,0.45280638527869854
284,284,22,Sokhda,0.43501189522754574,3.5963742204355773,310675.4218456844,2480478.5045476058,3310,1.0,0.009663187521690406,-20.14879592555733,1.0349716252366092,0.9335618872930762,3310,1.0,0.020488061017854126,-16.884991411152864,0.9496488753654019,1.1088527643018333,3310,1.0,0.007673732895290718,-21.149933216506277,1.0570108983584472,0.8950371663042712,3310,1.0,0.008896855236029642,-20.5076347593786,1.03036817844621,0.9419223994107865,3310,4,measured,False,,-20.14879592555733,-16.884991411152864,-21.149933216506277,-20.5076347593786,-0.014509236100709371,0.010704974285461273,0.2510618857234205,1.643435748076623,4.264941805353413,1,-19.672838828148766,-19.809492608834248,1.0011372909489467
285,285,22,Sokhda,0.8585663186587393,4.0,310720.874745213,2480458.082479001,6618,1.0,0.009931381938820238,-20.02990315790047,1.0161586303513692,0.9684495015242386,6618,1.0,0.016691535494094575,-17.775037096995153,0.9618061825993218,1.0809979518871562,6618,1.0,0.007983490442738288,-20.978071902789452,1.0494577709197972,0.9079670003451374,6618,1.0,0.010688076267019878,-19.711004558577034,1.059931475291219,0.8901115205070651,6618,4,measured,False,,-20.02990315790047,-17.775037096995153,-20.978071902789452,-19.711004558577034,-0.01374157601288379,0.02111778907020696,0.17345123545425523,2.215236089101399,3.2030348057942994,1,-19.623504179065527,-19.779003546447942,0.9481687448889815
286,286,22,Sokhda,1.6265641286404338,4.0,310695.87740993267,2480350.416044404,14293,1.0,0.008958855609606846,-20.477474629020158,1.0533036011639567,0.9013487524924345,14293,1.0,0.013840458942719642,-18.58849508651949,0.9847827443611813,1.0311435741082187,14293,1.0,0.008713490422950164,-20.5980784180351,1.1221672062980768,0.79411765990362,14293,1.0,0.01097718911130177,-19.59508853850816,1.0202289371082964,0.9607374613561293,14293,4,measured,False,,-20.477474629020158,-18.58849508651949,-20.5980784180351,-19.59508853850816,-0.0017478810002165678,0.01671649799211566,0.1453061186538975,1.1235936685418828,2.0095833315156106,1,-19.81478416802073,-19.821301317634376,0.12060378901494317
287,287,22,Sokhda,1.5955433868047315,4.0,310809.63477893674,2480390.2017781655,13973,1.0,0.027653419933337114,-15.582511512912497,0.885895194341955,1.2741932743678164,13973,1.0,0.035944466483652474,-14.443679581485734,0.8892876281998636,1.2644902910805789,13973,1.0,0.03133219082230414,-15.040092371396007,0.9345892989916791,1.1448758431729524,13973,1.0,0.014022764095350061,-18.531663720299324,0.9110812042198906,1.2047191828224235,13973,4,measured,False,,-15.582511512912497,-14.443679581485734,-15.040092371396007,-18.531663720299324,0.007861146978499853,-0.05819285581505529,0.08760245626359715,-4.033990490419807,4.0879841388135905,1,-15.89948679652339,-15.71991115926463,-0.5424191415164898
288,288,22,Sokhda,0.40179421409908683,3.922600213064838,310828.693060206,2480487.735882417,3075,1.0,0.01346626201874117,-18.707529395349102,0.9994771469895464,1.001046526718833,3075,1.0,0.013769339219448383,-18.610869007186047,1.0080633808978674,0.9840662164097439,3075,1.0,0.01143069598025974,-19.41927325931553,1.0258327351296765,0.9502697241399524,3075,1.0,0.009072862863399863,-20.4225565344751,1.0861207389568341,0.8477031308590547,3075,4,measured,False,,-18.707529395349102,-18.610869007186047,-19.41927325931553,-20.4225565344751,-0.010315128463281585,-0.01672138791932613,0.007435414474081188,-0.2915394111931384,1.8116875272890525,1,-19.290057049081447,-19.40053075110265,0.7117438639664293
289,289,22,Sokhda,0.4439594415112573,3.5715966091790876,310231.03454800806,2480451.58740654,3385,1.0,0.015514487887887575,-18.092625553125053,1.0330870552536424,0.9369710238736115,3385,1.0,0.017719886110213686,-17.51539073750587,1.0117465995643462,0.9769143592420865,3385,1.0,0.015845037384683586,-18.00106731800747,1.0301858945345959,0.9422557615556336,3385,1.0,0.015902774800041063,-17.985270910754156,1.157192816547453,0.7467728874284428,3385,4,measured,False,,-18.092625553125053,-17.51539073750587,-18.00106731800747,-17.985270910754156,0.0013269309437331158,0.0002632734542218647,0.044402678124552446,-0.0757618278642731,0.5772348156191818,1,-17.89858862984814,-17.872116886095526,-0.09155823511758499
290,290,22,Sokhda,1.3059679812627378,4.0,310258.88019031053,2480271.775399156,11300,1.0,0.025916272624743747,-15.864274601667832,0.9217979462155075,1.1768700959694078,11300,1.0,0.031799957761805005,-14.97573456865479,0.9018648603656789,1.229467544131466,11300,1.0,0.03208960822789028,-14.93635585039243,0.942469461757665,1.1258108403334177,11300,1.0,0.03034862851112639,-15.178609304044796,1.0016112898269216,0.9967851924112372,11300,4,measured,False,,-15.864274601667832,-14.97573456865479,-14.93635585039243,-15.178609304044796,0.013448097844571055,-0.004037557560872785,0.06834923330869554,-1.1701722049277699,0.9279187512754028,2,-15.238743581189963,-15.049980976539038,-0.9279187512754028
291,291,22,Sokhda,1.154630577159021,4.0,310241.74466084276,2480380.0290253237,9891,1.0,0.00974580170463512,-20.111824293449217,1.024764777292149,0.9522514019526519,9891,1.0,0.010830187693488239,-19.65364016732031,1.0172724977657273,0.9663298457439758,9891,1.0,0.009895586835918749,-20.045584458189587,1.0300772653676056,0.942454507531356,9891,1.0,0.010020215536796854,-19.99122936609016,1.0233303457893463,0.9549228691937071,9891,4,measured,False,,-20.111824293449217,-19.65364016732031,-20.045584458189587,-19.99122936609016,0.0009599976124584035,0.0009059182016571299,0.035244932779146594,-0.01188474316020205,0.4581841261289057,1,-19.95056957126232,-19.93145909486567,-0.06623983525962984
292,292,22,Sokhda,1.2306246204575058,4.0,310117.52936746186,2480417.3338678665,10642,1.0,0.020235506997613315,-16.938859099525523,0.9195567125970318,1.1826138530333736,10642,1.0,0.02898593226529778,-15.378127269936252,0.9110272339828047,1.2048619247809305,10642,1.0,0.03429123277878852,-14.648169016041734,0.9378002126577282,1.1370494336962094,10642,1.0,0.04081200173994208,-13.892121035043331,0.910760677701641,1.2055672923270038,10642,4,measured,False,,-16.938859099525523,-15.378127269936252,-14.648169016041734,-13.892121035043331,0.033198407007011425,0.012600799683306718,0.12005629458379005,-1.5346421024853854,3.0467380644821915,3,-15.21431910513671,-14.78298766621269,-2.2906900834837884
293,293,22,Sokhda,0.5258274788241833,4.0,311672.5588924622,2480191.127755091,4084,1.0,0.012112208167390798,-19.167766737445767,0.9389457915809749,1.1342765680872255,4084,1.0,0.02206330953225983,-16.563293421318573,0.8668844876427944,1.3306919720173895,4084,1.0,0.009678827895800013,-20.141772324857435,0.9479572574703587,1.112813763165694,4084,1.0,0.009092636490809141,-20.41310170970492,0.9564855748507674,1.0930578579537822,4084,4,measured,False,,-19.167766737445767,-16.563293421318573,-20.141772324857435,-20.41310170970492,-0.0141160230059662,-0.004522156414124782,0.2003441012405534,0.7026762025641808,3.849808288386349,1,-19.071483548331674,-19.198759325285017,0.9740055874116678
294,294,22,Sokhda,0.674094467762392,4.0,311623.1607467947,2480337.153855506,5471,1.0,0.019107635036182298,-17.187930625156376,0.9085418639736794,1.211462883230303,5471,1.0,0.0402676715343376,-13.950434826107267,0.9637367275166501,1.076671407507358,5471,1.0,0.04204246036494699,-13.763118765721053,0.976309739718356,1.0491190093804483,5471,1.0,0.03791372299004685,-14.212035673370751,0.9432879128330057,1.1238580508588758,5471,4,measured,False,,-17.187930625156376,-13.950434826107267,-13.763118765721053,-14.212035673370751,0.0496349544845699,-0.007481948460828303,0.24903813838839298,-3.873728767085021,3.424811859435323,2,-14.778379972588862,-14.090182241683417,-3.424811859435323
295,295,22,Sokhda,1.5282217972562997,4.0,311564.3787352311,2480233.555178769,13203,1.0,0.012506272300585786,-19.02872119605903,0.9798549523426598,1.041541109286896,13203,1.0,0.019119535121145326,-17.18522671514719,0.9339371337958967,1.1464753274259112,13203,1.0,0.00879322357025066,-20.558518846388054,1.0167299733222084,0.9673613830189781,13203,1.0,0.011627823913476373,-19.345015536116705,0.9858601227377182,1.0288910745213848,13203,4,measured,False,,-19.02872119605903,-17.18522671514719,-20.558518846388054,-19.345015536116705,-0.02217098043955106,0.020225055171189155,0.14180726776244923,2.743300960600372,3.373292131240863,1,-19.029370573427745,-19.29706642341837,1.529797650329023
296,296,22,Sokhda,0.8112287225927692,4.0,311471.1811845706,2480277.987460541,6739,1.0,0.015689513365393343,-18.04390526521534,0.9861590563554087,1.0282673951820558,6739,1.0,0.020206970048417795,-16.94498802264205,0.9240200955589086,1.1712164602169517,6739,1.0,0.011281689599711275,-19.476258534660627,1.026181226850988,0.9496244094685108,6739,1.0,0.013558306932464865,-18.67794538772425,1.0145286677568628,0.9715638630339951,6739,4,measured,False,,-18.04390526521534,-16.94498802264205,-19.476258534660627,-18.67794538772425,-0.020758743035438936,0.013305219115606271,0.08453209558256074,2.2306664163816627,2.531270512018576,1,-18.28577430256057,-18.541463780210034,1.4323532694452865
297,297,22,Sokhda,0.9764188898340334,4.0,311539.46169458,2480361.716055138,8250,1.0,0.010495649058854641,-19.78990699152767,0.9777598015282513,1.0460095353801895,8250,1.0,0.018684571890385995,-17.285168484578012,0.8988542795882539,1.2377171794876434,8250,1.0,0.008009106738939547,-20.96415918370464,0.979883463275434,1.0414805002907244,8250,1.0,0.009117985574086947,-20.401010992473914,0.9700369600208348,1.062731212803481,8250,4,measured,False,,-19.78990699152767,-17.285168484578012,-20.96415918370464,-20.401010992473914,-0.017018147712709743,0.009385803187178788,0.19267219284228132,1.7374003834076994,3.6789906991266292,1,-19.610061413071058,-19.79011062474386,1.1742521921769722
298,298,22,Sokhda,0.4933137875241693,4.0,311535.00515189575,2480148.9679352394,3849,1.0,0.011409638804956764,-19.42728103828681,0.9931389315016451,1.0138646628703327,3849,1.0,0.019103990945071016,-17.188758963980145,0.92631877828046,1.1654108678982928,3849,1.0,0.006630233594672102,-21.78471170375021,0.9997243029236943,1.000551622263096,3849,1.0,0.008560107804892317,-20.675207658397817,0.9966260481214861,1.0067822086916398,3849,4,measured,False,,-19.42728103828681,-17.188758963980145,-21.78471170375021,-20.675207658397817,-0.034165661818310156,0.018491734089206582,0.17219400571589732,3.4669347108157957,4.595952739770066,1,-19.768989841103746,-20.178752089733532,2.3574306654634007
299,299,22,Sokhda,0.8369142643461469,4.0,311388.1291641906,2480288.763354924,6960,1.0,0.009698589725453477,-20.13291412020498,1.2260167723587383,0.6652841502719903,6960,1.0,0.02006619816069146,-16.97534903259266,1.0144172303606243,0.9717773343568018,6960,1.0,0.009427333790774262,-20.256111157121484,1.295466141348485,0.5958649865668066,6960,1.0,0.009095100968407604,-20.411924752944095,1.1659523243961873,0.7355944009306503,6960,4,measured,False,,-20.13291412020498,-16.97534903259266,-20.256111157121484,-20.411924752944095,-0.00178546430313775,-0.0025968932637101833,0.24288962212402454,-0.03261655890610626,3.436575720351435,1,-19.444074765715804,-19.40872614811743,0.12319703691650474
300,300,22,Sokhda,0.8367580792830442,4.0,311374.13283620507,2480189.331616643,6962,1.0,0.014443746140031721,-18.403201532383054,2.0034060279072956,0.24915066328688645,6962,1.0,0.02607542953380491,-15.837685288218609,1.5078314196487053,0.43983969618481483,6962,1.0,0.014483465282868061,-18.391275173393186,2.108562585754309,0.22491944733571423,6962,1.0,0.012527416440304879,-19.021384853833727,2.6211698869193407,0.14554914549547812,6962,4,measured,False,,-18.403201532383054,-15.837685288218609,-18.391275173393186,-19.021384853833727,0.00017284578246185413,-0.01050182800734234,0.19734740339726506,-0.6420360394304083,3.183699565615118,1,-17.91338671195714,-17.855476419192623,-0.011926358989867936
