farm_id,village_id,area_ha,buffer_level,g0_db_20250606,g0_lin_20250606,g0_db_med_20250606,cv_20250606,ktex_20250606,npix_20250606,inc_20250606,cov_20250606,b0_db_20250606,nesz_margin_db_20250606,nesz_frac0_20250606,nesz_frac3_20250606,nesz_frac6_20250606,g0_db_20250619,g0_lin_20250619,g0_db_med_20250619,cv_20250619,ktex_20250619,npix_20250619,inc_20250619,cov_20250619,b0_db_20250619,nesz_margin_db_20250619,nesz_frac0_20250619,nesz_frac3_20250619,nesz_frac6_20250619,g0_db_20250814,g0_lin_20250814,g0_db_med_20250814,cv_20250814,ktex_20250814,npix_20250814,inc_20250814,cov_20250814,b0_db_20250814,nesz_margin_db_20250814,nesz_frac0_20250814,nesz_frac3_20250814,nesz_frac6_20250814,g0_db_20251013,g0_lin_20251013,g0_db_med_20251013,cv_20251013,ktex_20251013,npix_20251013,inc_20251013,cov_20251013,b0_db_20251013,nesz_margin_db_20251013,nesz_frac0_20251013,nesz_frac3_20251013,nesz_frac6_20251013,g0_db_20251029,g0_lin_20251029,g0_db_med_20251029,cv_20251029,ktex_20251029,npix_20251029,inc_20251029,cov_20251029,b0_db_20251029,nesz_margin_db_20251029,nesz_frac0_20251029,nesz_frac3_20251029,nesz_frac6_20251029,g0_db_20251112,g0_lin_20251112,g0_db_med_20251112,cv_20251112,ktex_20251112,npix_20251112,inc_20251112,cov_20251112,b0_db_20251112,nesz_margin_db_20251112,nesz_frac0_20251112,nesz_frac3_20251112,nesz_frac6_20251112,d_aug_jun19,d_oct13_aug,d_oct29_oct13,d_nov_oct13,d_nov_oct29,d_late,jun_baseline_db,ref_20250814,ref_20251013,ref_20251029,ref_20251112,temporal_cv,temporal_range_db,season_integral,senescence_db_per_day,glcm_ent_20250606,glcm_resid_20250606,glcm_ent_20250619,glcm_resid_20250619,glcm_ent_20250814,glcm_resid_20250814,glcm_ent_20251013,glcm_resid_20251013,glcm_ent_20251029,glcm_resid_20251029,glcm_ent_20251112,glcm_resid_20251112,n_dates,qc_flag,crop_type,p_assigned,entropy,yield_sd,p_Rice,p_Cotton,p_Maize,p_Bajra,p_Groundnut,health_sd_pts,dw_mode,health_index,health_alt,health_ensemble_spread,modifier,yield_forecast_t_ha,yield_to_date_t_ha,label_confidence,label_entropy,flag_non_crop,flag_qc,ens_sd_t_ha
638,22,0.1231491296264476,0,-18.8117393793834,0.0131469818103748,-19.634681821103342,0.407140976862921,0.0160506101413457,24,35.390812714894615,1.0,-17.326908127309895,8.800524391985878,0.0,0.0,0.125,-19.07019084784049,0.01238742149629,-19.82183436710007,0.5144307374571129,0.0677960437135398,24,28.93599271774292,1.0,-16.49628594871492,11.266858702517268,0.0,0.0,0.0416666666666666,-21.399227506156752,0.0072456482933678,-21.62603300233188,0.4759969947625092,0.0399696604971495,24,28.862062056859333,1.0,-18.812063553121547,9.162457728705537,0.0,0.0,0.125,-19.494680191629303,0.0112339369176576,-19.5774518530285,0.30590566893965,0.0,24,31.69060254096985,1.0,-17.400261154793725,9.94627464059668,0.0,0.0,0.0,-15.486811930666462,0.0282695442438125,-16.030807995555392,0.4245200698536402,0.0266872146003041,24,29.639801104863484,1.0,-13.037927773158538,14.704006204166133,0.0,0.0,0.0,-21.58343518903857,0.0069447478357081,-21.674203945662004,0.4453923280731404,0.0300910055540022,24,29.91650621096293,1.0,-19.183198702889907,8.533543217272658,0.0,0.0,0.125,-2.3290366583162623,1.9045473145274483,4.007868260962841,-2.088754997409268,-6.096623258372109,-0.1842076828818193,-18.940965113611945,-2.458262392544807,-0.5537150780173583,3.4541531829454826,-2.642470075426626,0.5410026780917553,6.096623258372109,1.8326150257829188,-0.0620484344408891,3.224345980852898,0.0744510017816506,2.945882313140861,0.0479096772277882,2.9788830870987733,0.0114809780419369,3.089544533165049,0.0358229163136027,3.125724802594057,0.0363501730264772,3.252507266382048,0.0925276699254618,6,ok,Bajra,0.4608,0.7938505965698275,0.4521173035077221,0.1757,0.0507,0.0307,0.4608,0.282,6.925449479599149,4.041727887158389,28.67,31.39,2.719999999999999,0.8482,1.6201,1.6201,0.4608,0.7938505965698275,,ok,0.0794
639,22,0.1661254008683303,0,-19.356080805432992,0.0115982354115191,-19.35813059724111,0.3033248473212901,0.0,37,35.392836493414805,1.0,-17.871575132452037,8.255857386843736,0.0,0.0,0.081081081081081,-20.238124746742,0.0094664582819048,-20.536319184871623,0.5007890340369938,0.0561023850481636,37,28.938290003183727,1.0,-17.664637200774486,10.098507450457705,0.0,0.0,0.054054054054054,-20.502816518115424,0.0089067312498652,-21.050697709331555,0.7631657491997065,0.3416817774086638,37,28.86436457247348,1.0,-17.916085128755054,10.05843615307203,0.0,0.0,0.054054054054054,-19.44541195216141,0.011362105167496,-20.346730780353333,0.4375738883701932,0.0193359582744789,37,31.69282124493573,1.0,-17.351384842470864,9.99515095291954,0.0,0.0,0.027027027027027,-16.45971314605188,0.0225958501215319,-16.951917352584413,0.4493317110365374,0.0455484201807616,37,29.637392095617347,1.0,-14.01039112303737,13.7315428542873,0.0,0.0,0.0,-22.034906333590296,0.0062590636300376,-22.565627539390185,0.4457277654184544,0.0303479449789694,37,29.918797776505755,1.0,-19.635077817944243,8.081664102218323,0.0,0.054054054054054,0.1891891891891892,-0.2646917713734211,1.0574045659540054,2.98569880610954,-2.589494381428878,-5.575193187538417,-1.5320898154748726,-19.7971027760875,-0.7057137420279247,0.3516908239260807,3.33738963003562,-2.237803557502797,0.4431440578061575,5.575193187538417,1.7330829469908684,-0.0798567715759257,3.2389858663662063,0.0562719361384917,2.825006017867,-0.1156383684929749,2.9801196534067205,-0.0212602496499854,3.0309950699466794,-0.0552797009673673,3.048148670012621,-0.0725303436308446,3.196290194192571,0.0004718433409349,6,ok,Groundnut,0.4203,0.9015283143705975,0.6067279181026348,0.0725,0.1784,0.1367,0.192,0.4203,7.918163665665288,5.714161409614968,12.47,13.14,0.6699999999999999,0.7217,1.8142,1.7235,0.4203,0.9015283143705975,both,ok,0.0469
640,22,0.2640639096629293,0,-19.34534624294024,0.0116269385109522,-20.006224468336484,0.596514860910421,0.1817075699183901,70,35.39688393729074,1.0,-17.861498954650667,8.265933564645106,0.0,0.0142857142857142,0.1857142857142857,-18.016964714254964,0.0157871424819209,-18.629113157941745,0.4479084475747922,0.0137433797762616,70,28.94287275586809,1.0,-15.444270118210852,12.318874533021337,0.0,0.0,0.0,-20.57325200635426,0.008763443668639,-21.35767585929925,0.5309697036607195,0.0869038655391292,70,28.868958718436105,1.0,-17.987330996787257,9.987190285039826,0.0,0.0,0.0571428571428571,-19.326133073161536,0.0116784899861418,-19.825241090127616,0.5174744866204973,0.0846203411529173,70,31.697255788530622,1.0,-17.232857237889398,10.113678557501007,0.0,0.0,0.0285714285714285,-21.02716355683572,0.0078937550241659,-21.528316203883072,0.4855257728699092,0.0749830727672551,70,29.632684925624304,1.0,-18.577047637251983,9.164886340072687,0.0,0.0,0.1142857142857142,-21.93870188417946,0.0063992608222179,-22.0835789580091,0.4795139445607849,0.0572185460929037,70,29.92336224147252,1.0,-19.53967809962039,8.177063820542177,0.0,0.0142857142857142,0.1714285714285714,-2.556287292099295,1.2471189331927237,-1.7010304836741843,-2.6125688110179226,-0.911538327343738,-1.365449877825199,-18.681155478597603,-1.8920965277566568,-0.6449775945639331,-2.3460080782381176,-3.257546405581856,0.297866031751118,3.9217371699244943,1.735495019319933,-0.08754074604448,3.3557943507285435,0.12474049097557,2.9256618061039275,-0.0778349669605571,3.1639972510762435,0.1125705272193613,3.2261220433657742,0.0918988427256022,3.106237597472831,-0.0605504984763238,3.3317133212937,0.0831070902483843,6,ok,Bajra,0.2814,0.9664869505218854,0.8182138879351698,0.1936,0.1765,0.0983,0.2814,0.2502,6.763768059290158,6.0,23.25,17.71,5.539999999999999,0.8061,1.5397,1.5397,0.2814,0.9664869505218854,both,ok,0.0463
641,22,0.3451692209353151,0,-19.15998890630631,0.0121339194997049,-19.519737382215933,0.4642113711078801,0.0593926616114723,85,35.389669081744024,1.0,-17.674971824205688,8.452460695090085,0.0,0.0117647058823529,0.1647058823529411,-18.010057776842515,0.0158122700310367,-18.647435929740475,0.5485473607103066,0.0984165310358031,85,28.93479421279009,1.0,-15.43595100748826,12.327193643743929,0.0,0.0,0.0,-20.066705642531986,0.0098475781433722,-20.391907552375223,0.4726184032972433,0.0372522636297685,85,28.860854092766257,1.0,-17.47930781798591,10.495213463841177,0.0,0.0,0.0588235294117647,-19.06838485889194,0.0123925738064024,-19.518617112813743,0.4824276938960834,0.0546397841246251,85,31.68940512713264,1.0,-16.973732850933402,10.372802944457003,0.0,0.0,0.0588235294117647,-16.86717203548278,0.0205722975161145,-17.44761894756139,0.421764207832074,0.0246583646735607,85,29.64034679637236,1.0,-14.41839676119564,13.32353721612903,0.0,0.0,0.0,-21.763256549488755,0.0066630695275414,-22.052951698497903,0.543545049945711,0.1135271521248664,85,29.915357657039863,1.0,-19.3628356442328,8.35390627592977,0.0,0.0117647058823529,0.188235294117647,-2.0566478656894667,0.9983207836400432,2.2012128234091577,-2.694871690596816,-4.896084514005974,-1.696550906956773,-18.585023341574413,-1.4816823009575693,-0.4833615173175261,1.7178513060916316,-3.1782332079143423,0.3413509932254622,4.896084514005974,2.021697079212241,-0.0844466928546165,3.309579406900626,0.0638049985614319,3.135035118013956,0.1123984409129907,3.051822712654091,-0.0148443449064203,3.250945207745284,0.1021206786309445,3.1819928467148264,0.0011635431550507,3.2770388557765524,0.0123575794677015,6,ok,Groundnut,0.3059,0.963994198304043,0.8458645732661377,0.1243,0.2195,0.1274,0.223,0.3059,5.715008839290945,6.0,54.15,54.6,0.4500000000000028,1.0452,2.6275,2.4961,0.3059,0.963994198304043,dw_only,ok,0.038
642,22,0.0715947223737647,0,-17.44696501720085,0.018001284605513,-17.153036403777435,0.3211755901170157,,6,35.38095474243164,1.0,-15.960555875647282,10.166876643648491,0.0,0.0,0.0,-17.693220793075255,0.0170089663006365,-17.541759596682155,0.1861484470188132,,6,28.92499891916911,1.0,-15.117316737216026,12.645827914016165,0.0,0.0,0.0,-19.174299895595635,0.0120940012857317,-19.15611487905125,0.3467605151660644,,6,28.8510643641154,1.0,-16.58513653817498,11.389384743652103,0.0,0.0,0.0,-16.938107785834724,0.0202390079696973,-16.97887793080919,0.3180431197867572,,6,31.67990493774414,1.0,-14.841869314091952,12.504666481298454,0.0,0.0,0.0,-15.530471292978708,0.0279867759284873,-15.890206575655371,0.415686405977126,,6,29.649685223897297,1.0,-13.08333180497969,14.65860217234498,0.0,0.0,0.0,-22.65046003577792,0.0054319278957943,-22.943155061903816,0.2087352293120521,,6,29.90565490722656,1.0,-20.24832159916668,7.468420320995893,0.0,0.0,0.0,-1.481079102520379,2.2361921097609105,1.4076364928560174,-5.712352249943194,-7.119988742799212,-3.476160140182284,-17.570092905138054,-1.6042069904575804,0.6319851193033301,2.039621612159348,-5.080367130639864,0.4138621517138716,7.119988742799212,2.632177198926608,-0.1838226523755832,3.028919855867528,-0.0158688582423804,2.76439462480808,0.003082916523478,2.6333338081811988,-0.2252507155138845,2.6666356574261867,-0.2828309386015135,3.067445888128626,0.0783269575151295,3.029517517799857,-0.0156845649765497,6,ok,Groundnut,0.4241,0.7723478628379514,0.9870650789499524,0.0473,0.3886,0.0523,0.0876,0.4241,,4.148335015136226,67.8,70.75,2.950000000000003,1.151,2.8937,2.749,0.4241,0.7723478628379514,,ok,0.1381
643,22,0.2309750544674736,0,-19.65255000930333,0.0108329066085085,-20.02314547614847,0.4531030866523041,0.0505114950327025,48,35.37570603688558,1.0,-18.16530642194415,7.962126097351625,0.0,0.0,0.2291666666666666,-16.009672710334137,0.0250629812362603,-18.1333586497551,1.1930896710203185,1.046247346123888,48,28.91900320847829,1.0,-13.432815388107624,14.330329263124565,0.0,0.0,0.0,-20.38893621415106,0.00914337177043,-20.86971671851389,0.5334910010005308,0.0891793869133505,48,28.845017274220783,1.0,-17.798723721681682,10.1757975601454,0.0,0.0,0.0625,-19.37786604838131,0.0115402015847697,-19.49753767006229,0.4259361599882018,0.0107385111295259,48,31.67410528659821,1.0,-17.280636534016995,10.06589926137341,0.0,0.0,0.0416666666666666,-18.031552864247967,0.0157342017143188,-18.41731171100537,0.493944041493201,0.0821558941675513,48,29.656229853630062,1.0,-15.585619563105972,12.1563144142187,0.0,0.0,0.0416666666666666,-21.571131093437547,0.0069644510561677,-21.88833400649948,0.4408957562953438,0.0266653827593135,48,29.89966487884521,1.0,-19.16796900227344,8.548772917889124,0.0,0.0,0.125,-4.379263503816922,1.0110701657697485,1.3463131841333436,-2.1932650450562363,-3.53957822918958,-1.182194879286488,-17.83111135981873,-2.557824854332328,-1.5467546885625794,-0.2004415044292358,-3.740019733618816,0.4486492067714465,5.56145838310341,2.188694151620439,-0.0693868606613962,3.180385992552294,-0.022062118999623,3.273974355688452,0.3076712559611438,3.135402848459644,0.1135919467219306,3.291048694766338,0.1851995675030191,3.328531685403311,0.1890292063586893,3.2091208491041074,-0.0082475041925675,6,ok,Rice,0.371,0.9417331435835908,0.6334019201389404,0.371,0.1602,0.1012,0.1851,0.1824,6.745589574382921,4.0,39.37,41.56,2.190000000000005,0.9318,1.5747,1.5747,0.371,0.9417331435835908,,ok,0.0129
644,22,0.1829256187328611,0,-19.8862112528416,0.01026547086449,-20.51721258125625,0.4539282183942564,0.0511637995045084,39,35.38118205926357,1.0,-18.399838193257104,7.72759432603867,0.0,0.0,0.2564102564102564,-16.67609586636151,0.0214976215591797,-17.208602536831073,0.4499354767427309,0.0152800567666988,39,28.925230759840744,1.0,-14.100260979838565,13.662883671393626,0.0,0.0,0.0,-20.30551322299261,0.0093207031739159,-20.43804505399708,0.4387756666462876,0.0111006258188077,39,28.85126397548578,1.0,-17.71640173264316,10.258119549183924,0.0,0.0,0.0256410256410256,-19.881085652175763,0.0102775934606026,-19.880530770772204,0.4209097367297735,0.0070968683185093,39,31.680133770673702,1.0,-17.784892837689977,9.561642957700428,0.0,0.0256410256410256,0.1025641025641025,-17.4915543334149,0.0178174097090959,-17.559797178279823,0.3433460810640705,0.0,39,29.649893491696087,1.0,-15.044453938316456,12.697480039008216,0.0,0.0,0.0,-22.15551747857032,0.0060876300498747,-22.209426043512902,0.4605483948883562,0.0418933800854788,39,29.90585610805413,1.0,-19.7533955436638,7.963346376498766,0.0,0.0,0.282051282051282,-3.629417356631098,0.4244275708168459,2.389531318760863,-2.274431826394551,-4.663963145155414,-1.850004255577705,-18.281153559601552,-2.0243596633910563,-1.5999320925742104,0.7895992261866525,-3.874363918968761,0.4247976831534505,5.479421612208803,2.049417395986473,-0.0704851610383421,3.082231670300817,-0.1044736100726217,2.9345370122054697,-0.0112969945220959,3.056958176274136,0.0514459878075088,3.275306994834227,0.1850731992824918,3.0504541864967867,-0.0740319798295114,3.233144071525237,0.0329671104031117,6,ok,Bajra,0.265,0.9774971761408648,0.9174502009281394,0.2552,0.1365,0.1455,0.265,0.1977,7.413469758900382,5.833333333333334,40.47,40.35,0.1199999999999974,0.9399,1.7952,1.7952,0.265,0.9774971761408648,dw_only,ok,0.0277
645,22,0.8413529327727436,0,-17.20333486278405,0.0190399811339547,-17.64375981477022,0.4713922802374455,0.0652483252785407,265,35.37170843448279,1.0,-15.715410958908802,10.412021560386972,0.0,0.0,0.0188679245283018,-16.269535482714005,0.0236073072121109,-16.639714080362104,0.4660547071197168,0.0277469104986416,265,28.914567976177864,1.0,-13.691727467343457,14.071417183888734,0.0,0.0,0.0,-16.299096283806406,0.02344716672768,-16.67602425584831,0.4925448332650119,0.0535586409773534,265,28.84059353234633,1.0,-13.7080905714514,14.266430710375683,0.0,0.0,0.0037735849056603,-16.2230512284315,0.0238613426439323,-16.724213523747892,0.4866964781871546,0.0581790854424184,265,31.669774080672354,1.0,-14.125093322214004,13.2214424731764,0.0,0.0,0.0,-14.633763952351702,0.0344051618146587,-15.096200357488067,0.5646404076718012,0.1472585614951931,265,29.660331394987285,1.0,-12.188453521776218,15.553480455548453,0.0,0.0,0.0,-20.794517959953502,0.0083281435810451,-21.23592284599127,0.4398819102026127,0.0258978066929431,265,29.895231067009693,1.0,-18.390565203523938,9.326176716638628,0.0,0.0,0.0792452830188679,-0.0295608010924013,0.0760450553749052,1.5892872760797996,-4.571466731522001,-6.160754007601801,-4.495421676147096,-16.736435172749026,0.4373388889426195,0.5133839443175248,2.1026712203973243,-4.0580827872044765,0.3491072841506445,6.160754007601801,3.779253099150605,-0.1464245278363968,3.448708609722772,0.1167230151022247,3.1685555909583307,0.0338256842721049,3.1828570330495367,0.0269346573045203,3.4051504999910525,0.1708129995585108,3.348529174409177,0.0854672585357874,3.375355099011917,0.0165299996261807,6,ok,Cotton,0.9187,0.2079782974903125,0.6766250205948419,0.0013,0.9187,0.0627,0.0012,0.0161,3.252224824840476,3.5769577343917622,73.6,74.64,1.0400000000000065,1.1513,0.8406,0.2354,0.9187,0.2079782974903125,,ok,0.0106
646,22,0.1542534907138744,0,-19.581850121543567,0.0110107014687465,-19.84410831794482,0.4129880626256568,0.0202301304404795,35,35.36602434430804,1.0,-18.093015352719075,8.034417166576699,0.0,0.0285714285714285,0.1714285714285714,-17.63034478897668,0.0172570088213043,-17.438172909747568,0.3672602886830287,0.0,35,28.90825522286552,1.0,-15.051448207562428,12.711696443669762,0.0,0.0,0.0,-20.34554017145371,0.0092351931479892,-20.997374097548,0.5331655754305592,0.088885077936192,35,28.834188188825333,1.0,-17.75339476482936,10.221126516997725,0.0,0.0,0.0285714285714285,-20.270952416208743,0.0093951725001846,-20.424235884629965,0.3896219116370892,0.0,35,31.66357421875,1.0,-18.171936923856983,9.174598871533425,0.0,0.0,0.0285714285714285,-17.80180431056273,0.0165889756221856,-18.706134685274787,0.5837467322376513,0.1663457363753333,35,29.6668212890625,1.0,-15.357721347045498,12.384212630279173,0.0,0.0,0.0,-21.6996221860438,0.0067614179370658,-21.69449667783955,0.3633583701138516,0.0,35,29.888810185023715,1.0,-19.294527462976006,8.42221445718656,0.0,0.0,0.0857142857142857,-2.715195382477031,0.0745877552449663,2.4691481056460134,-1.4286697698350537,-3.897817875481067,-1.3540820145900874,-18.606097455260123,-1.7394427161935866,-1.6648549609486205,0.8042931446973931,-3.093524730783674,0.332691117587426,4.069277397067118,1.8557586813644904,-0.04284258406912,3.1436999048676606,-0.0348008224046432,3.15133210603789,0.2161657967876404,2.920600209991894,-0.0764177211841112,2.93771964091572,-0.1443760493125787,3.438043093867247,0.3213828473951339,3.170873589984516,-0.0203438842207104,6,ok,Bajra,0.28,0.9592238709105876,0.726429775610036,0.1928,0.0961,0.156,0.28,0.2752,7.254846588511134,4.0,34.86,32.76,2.1000000000000014,0.8963,1.712,1.712,0.28,0.9592238709105876,,ok,0.0377
647,22,0.1495128193345922,0,-18.47582019177689,0.0142042393175264,-19.4133424107042,0.6177398084525744,0.2041702303961803,30,35.367699178059894,1.0,-16.987283016515413,9.14014950278036,0.0,0.0,0.1333333333333333,-17.7294413606928,0.0168676998311032,-17.55174646836683,0.3897204884318479,0.0,30,28.910132535298665,1.0,-15.150885152631428,12.61225949860076,0.0,0.0,0.0,-19.0290903809224,0.0125052092131227,-19.51358670573924,0.6103513667936046,0.1637204952005988,30,28.836106745402017,1.0,-16.43726954561783,11.537251736209251,0.0,0.0,0.0666666666666666,-17.324897334323435,0.0185144266113638,-18.63001206161642,0.8138931251887226,0.4222475185570422,30,31.66541004180908,1.0,-15.226232709216363,12.120303086174042,0.0,0.0,0.0,-15.79179915696638,0.0263523945584893,-15.981169650214564,0.3801524672409712,0.0,30,29.66475378672282,1.0,-13.34732655152198,14.394607425802691,0.0,0.0,0.0,-20.54518474110473,0.0088202628151824,-20.960449385512074,0.4402916412946946,0.0262077985847086,30,29.890729014078776,1.0,-18.14043986477993,9.576302055382635,0.0,0.0,0.0,-1.2996490202296016,1.7041930465989663,1.5330981773570542,-3.220287406781299,-4.753385584138353,-1.516094360182333,-18.102630776234847,-0.9264596046875546,0.7777334419114119,2.310831619268466,-2.442553964869888,0.3387842510769264,4.753385584138353,2.5601413034135474,-0.1025343561713484,3.2046430276974363,0.0378297188063236,3.0478455029249214,0.1278753709733622,3.270799958289028,0.2858821302593153,3.428177500980106,0.3576745740105442,3.257041914849752,0.1515297221992271,3.30425849143572,0.12580384182165,6,ok,Cotton,0.7831,0.4967712086340413,0.5865598854036852,0.0292,0.7831,0.0756,0.0291,0.0831,16.409399921866047,4.0,30.85,33.56,2.710000000000001,0.8319,0.6074,0.1701,0.7831,0.4967712086340413,,ok,0.0143
648,22,0.1165808565481153,0,-17.56433795151159,0.0175212951250035,-17.707633426473997,0.4485898159243686,0.0469645470313404,22,35.37134049155495,1.0,-16.076381367018413,10.05105115227736,0.0,0.0,0.0909090909090909,-18.31003959218469,0.0147569308015094,-18.28922053437853,0.5797294971213435,0.1281224703638308,22,28.914204424077813,1.0,-15.73218446626842,12.030960184963767,0.0,0.0,0.0454545454545454,-17.765428309081454,0.0167285064870322,-18.53571419457727,0.5479215864941644,0.1024106892244249,22,28.840266141024504,1.0,-15.17433358207336,12.800187699753725,0.0,0.0,0.0,-16.40842917072247,0.0228642564669082,-16.1392998945397,0.5011394498755349,0.070385139237072,22,31.669399174776945,1.0,-14.310376661572878,13.036159133817527,0.0,0.0,0.0454545454545454,-15.75186635473661,0.0265958187466656,-15.91164905702306,0.552585264196657,0.1355422888034738,22,29.66031950170344,1.0,-13.306639556349042,14.435294420975628,0.0,0.0,0.0454545454545454,-20.56371287001405,0.0087827134411782,-21.07475692729544,0.3536408157202965,0.0,22,29.89489130540328,1.0,-18.159676709505767,9.557065210656798,0.0,0.0,0.0,0.5446112831032401,1.356999138358983,0.6565628159858612,-4.15528369929158,-4.811846515277441,-2.798284560932597,-17.93718877184814,0.171760462766688,1.528759601125671,2.185322417111532,-2.626524098165909,0.3187491520692176,4.811846515277441,2.922513928243213,-0.134259879539096,3.243562733229342,0.1002647952346627,3.2905974316001965,0.4012023790829238,2.9399488463414047,-0.0206232789770832,3.217496546737747,0.1703185422491389,3.3924248945867626,0.3093428581810027,3.1760222304012458,0.0232466952124927,6,ok,Cotton,0.841,0.3659117640727995,0.620895416104207,0.0042,0.841,0.0657,0.0076,0.0815,11.873349123828724,4.322720247295209,54.01,55.25,1.240000000000002,1.005,0.7337,0.2054,0.841,0.3659117640727995,,ok,0.0223
649,22,0.1497805394511784,0,-19.25238053822447,0.0118785094131122,-20.04267174373936,0.6690149721110878,0.2616754982495755,33,35.36965676509973,1.0,-17.764166313035954,8.36326620625982,0.0,0.0,0.1818181818181818,-17.719832455312755,0.0169050614772872,-17.544407312654776,0.2968036252752019,0.0,33,28.91232039711692,1.0,-15.141674418306527,12.62147023292566,0.0,0.0,0.0,-19.37948136057057,0.0115359101275151,-19.60660500464465,0.3557320105654386,0.0,33,28.838340123494465,1.0,-16.788067127769068,11.186454154058016,0.0,0.0,0.0,-19.690379515283595,0.0107389556413347,-19.72983263282867,0.3920701863542808,0.0,33,31.667553063594934,1.0,-17.59202930902839,9.754506486362017,0.0,0.0,0.0909090909090909,-17.168069744064873,0.0191952169759932,-17.495714191223023,0.3684202965248115,0.0,33,29.66238195245916,1.0,-14.723154815168238,13.018779162156433,0.0,0.0,0.0,-21.65559927014141,0.0068303046211826,-22.149781757392248,0.4424669644569352,0.0278584251985067,33,29.8929641608036,1.0,-19.251243495863125,8.46549842429944,0.0,0.0,0.1212121212121212,-1.6596489052578107,-0.3108981547130298,2.5223097712187226,-1.965219754857813,-4.487529526076536,-2.276117909570843,-18.486106496768613,-0.8933748638019523,-1.204273018514982,1.3180367527037404,-3.169492773372795,0.317878877760037,4.487529526076536,2.0733384209064143,-0.0602256284551082,3.244131669294501,0.0700921195031991,2.8775195569638927,-0.0518462545415912,3.0055796368870324,0.0131804081407196,3.144067353694106,0.0663967103586005,2.955596504186173,-0.1568084444054509,3.224257389855104,0.0379115839518937,6,ok,Cotton,0.2702,0.9582724891409105,0.8465234906165994,0.079,0.2702,0.2568,0.2111,0.1829,7.525115594566015,4.0,60.78,62.08,1.2999999999999972,1.0555,0.7707,0.2158,0.2702,0.9582724891409105,,ok,0.0169
