farm_id,vv_20250519,npix_20250519,vh_20250519,vv_20250531,npix_20250531,vh_20250531,vv_20250612,npix_20250612,vh_20250612,vv_20250624,npix_20250624,vh_20250624,vv_20250706,npix_20250706,vh_20250706,vv_20250718,npix_20250718,vh_20250718,vv_20250730,npix_20250730,vh_20250730,vv_20250823,npix_20250823,vh_20250823,vv_20250904,npix_20250904,vh_20250904,vv_20250916,npix_20250916,vh_20250916,vv_20250928,npix_20250928,vh_20250928,vv_20251010,npix_20251010,vh_20251010,vv_20251022,npix_20251022,vh_20251022,vv_20251103,npix_20251103,vh_20251103,vv_20251115,npix_20251115,vh_20251115,vv_20251127,npix_20251127,vh_20251127
269,-4.977592588155674,73,-12.669222749261362,-5.851160244048748,73,-12.523043657668111,-4.931709777875258,73,-11.978384164574848,-7.3862301927717215,73,-12.194851002897027,-4.259907028048639,73,-11.336962285059496,-7.093034052325201,73,-12.988058727514652,-5.3444703804561104,73,-11.426442534953622,-5.3098635005994,73,-11.386217527105062,-6.052692956516057,73,-12.104110725038232,-5.173345236466822,73,-12.4199689523278,-6.851502662938489,73,-14.328669374671154,-6.093163950334101,73,-13.502355131802073,-7.401302774463531,73,-14.34314711493082,-6.62123737400397,73,-12.82008506272735,-8.622791496867745,73,-16.1352215881886,-9.818186745375716,73,-16.452691568964667
270,-9.939927624215754,146,-16.674511860113753,-8.542599840096795,146,-15.243223709818803,-8.67264623611832,146,-16.705962412316598,-8.386848760487153,146,-15.040033452784861,-8.057995285679349,146,-15.444405046345022,-8.165375744604003,146,-14.761498619253807,-5.072693340605806,146,-13.573925386893222,-6.838582156457162,146,-12.87175504988795,-6.353845329074551,146,-11.161892514959852,-7.788193159163504,146,-16.015176708215602,-8.083512055827192,146,-15.910294128965887,-7.318393310857747,146,-15.137139725030057,-8.07987017602057,146,-14.159273656392262,-6.0716454029217015,146,-12.50986577903678,-7.892084094088993,146,-13.919037471375049,-6.515235652671704,146,-13.319110275466993
271,-8.37867115927834,52,-14.5860419546337,-7.955233841007082,52,-14.413974680352675,-8.223559036862662,52,-14.376459129871906,-7.408413395261753,52,-13.956597398756315,-7.436973102027689,52,-14.37356231280706,-7.219983379933733,52,-12.469075833553582,-8.22135783601979,52,-15.276741241404162,-6.223589484841351,52,-13.334419263260603,-8.65669004414325,52,-15.682387669739743,-8.796967180913317,52,-15.514131473827803,-7.126859110054112,52,-14.401865408956159,-5.3942326479146825,52,-12.426832516243207,-8.00369034571483,52,-14.420043613614341,-7.5630263782482965,52,-13.170893528615888,-8.158097608724827,52,-15.184739567490336,-7.304068049245687,52,-14.747138116413224
272,-10.806782392668948,89,-16.62894404290257,-8.447778646345931,89,-14.093550762433281,-10.181521135021587,89,-15.16337813667267,-7.3364931000339535,89,-12.442452623481476,-7.601327551547903,89,-12.150930036972593,-6.7890463116163815,89,-12.927213350014073,-6.092843420559031,89,-13.156124540607902,-6.752551435590176,89,-15.586509956595691,-7.774124275205133,89,-14.77461253704476,-8.740329198703783,89,-16.261988225153726,-9.242556402589276,89,-16.147295284237195,-9.054322091456653,89,-16.118072021904187,-8.866479770742213,89,-16.57688195825569,-7.458429589121822,89,-13.751157094276644,-7.754373491491248,89,-15.315867026009759,-8.617940137210129,89,-15.238935688503666
273,-9.511325077015991,112,-17.705237645854417,-8.567676331840136,112,-16.014332064180024,-8.90996341429209,112,-15.763980122473967,-8.885216481771632,112,-14.164730235388499,-7.994166942540298,112,-12.823185081162727,-7.09221991009095,112,-12.860976441651497,-5.448184987497834,112,-13.786934813898338,-7.470634711292076,112,-16.000744391528894,-9.387656485978662,112,-15.825706443640712,-8.808217850648074,112,-16.52477439602595,-9.38713997910165,112,-17.890689992050596,-8.226971867637431,112,-16.255924214307843,-10.297112499619738,112,-17.268436358738402,-7.954686174674375,112,-13.447962584164463,-8.50972007361735,112,-17.131290350208268,-6.778485959684052,112,-15.898728872595782
274,-8.627476697211586,114,-15.70708059447515,-7.56996057270163,114,-15.719162995294376,-8.233590621357829,114,-16.058526296568253,-6.752497152208752,114,-11.814146573945001,-6.649088550376437,114,-12.361562801191859,-6.8963500668498865,114,-10.522542807902154,-5.4658006102986345,114,-11.360053032734543,-7.807775652686986,114,-12.895124313632365,-5.301976615790606,114,-10.538074195956632,-9.025397240483098,114,-16.234336919511144,-9.673060723764829,114,-16.620108383457456,-7.296480350911644,114,-14.567451576893726,-8.32054089977771,114,-16.195381467687987,-6.49258574173765,114,-13.595438402952947,-9.06712687641799,114,-15.54211796348525,-8.820370076310565,114,-16.498635541836155
275,-9.005465351753944,35,-16.088299542749677,-8.025102955232672,35,-13.9320400495639,-10.104288321456734,35,-17.045047347655917,-8.111494110033709,35,-11.419092378029758,-9.398461454845442,35,-14.158628880681386,-7.982523723654228,35,-13.494456669442531,-6.890116472444968,35,-14.08273870449483,-5.800697059386755,35,-12.83269388058876,-8.794521410471605,35,-12.453022916105358,-9.655871895149929,35,-14.703003583147309,-7.5449473374484075,35,-15.668221870735614,-9.204128591774067,35,-14.282256793961768,-7.974649852149863,35,-15.801017787874681,-6.299604325641587,35,-14.153668509963717,-8.559000686492768,35,-14.724474513232373,-6.273117223706313,35,-14.711787766201603
276,-8.755579664905525,167,-15.812938872414556,-8.36342213977266,167,-14.230161562252599,-9.96452139546096,167,-16.112235476619063,-7.734382788443654,167,-12.951714335144224,-7.793068521914744,167,-12.762895966466697,-8.127869918985505,167,-13.370250402617698,-7.728363073534236,167,-13.35075508244509,-6.385373685830908,167,-14.157595840448858,-8.421675181474969,167,-14.217893540002988,-9.190392964976802,167,-15.92733108415106,-9.238028100989585,167,-15.764440292607109,-8.36529791701905,167,-15.145566452067968,-8.691319120720175,167,-15.958301725599572,-5.772138309687502,167,-14.661517355279667,-7.482836127355663,167,-15.88665074411584,-7.8377385437217715,167,-14.936016635253605
277,-8.728991498628918,53,-15.42447910505452,-7.504745309244063,53,-13.78507068423967,-8.671715067048742,53,-14.346170134509425,-7.193403326194156,53,-12.987929226004356,-6.940674913532665,53,-12.352790927560964,-7.565205531250144,53,-13.776876194522728,-5.821178927254261,53,-12.768865044881991,-6.222437188753411,53,-15.882523635272982,-7.440955221364167,53,-14.220869986280073,-8.405197364737527,53,-15.553057898926976,-7.73655131959015,53,-15.820003688299725,-7.06199962667557,53,-14.582159547284652,-8.489978767444835,53,-15.009078753897924,-5.389245452105104,53,-13.850912172265026,-7.509109405355872,53,-14.930112519665983,-7.493404580218725,53,-15.243262474796719
278,-6.848516520326582,42,-13.60460648169525,-7.975829135283135,42,-12.343656059068932,-8.08939913214543,42,-14.46170237141516,-7.509815861641208,42,-11.716326249300025,-6.65450445529579,42,-13.491669514053202,-6.783293693927089,42,-12.654847474037354,-6.265206171086623,42,-12.082504561367497,-7.352138480866593,42,-11.901272038272708,-7.353810207384521,42,-12.275306681306654,-7.395892670046896,42,-13.58855152726678,-7.561750234817515,42,-12.713846079029432,-7.64659994239456,42,-12.014212478007293,-7.893176720152688,42,-13.440628609651801,-6.091241170675651,42,-12.527476113533439,-7.046551817713386,42,-12.339978588734029,-6.798036914961606,42,-12.779904886135242
279,-10.422994850695858,139,-17.310630071217183,-9.593998674041472,139,-15.812089079817815,-7.854223164040924,139,-14.76727026656751,-7.5200843238800665,139,-11.596329935335525,-5.957431270022772,139,-11.195314697615304,-7.344006573716905,139,-12.804450982663605,-6.747495834713383,139,-13.599362063103467,-3.9367538426685917,139,-15.1478517906564,-7.295391944490627,139,-15.050493898337656,-8.623208474333223,139,-16.116961212292253,-9.842245487704169,139,-15.610421519646373,-8.068495647121699,139,-14.473400565405996,-8.24092928445232,139,-17.57907538206865,-5.842733035079169,139,-14.767599477090364,-8.64576039425485,139,-16.757764733231312,-5.696160232931634,139,-13.905619597700543
280,-9.442969913517551,142,-17.7733247628341,-7.144482631521981,142,-15.072277426589615,-9.414548952927975,142,-16.40212620960998,-7.396736951729458,142,-14.215064653378178,-7.50118634777996,142,-14.237527679625554,-10.17023803094782,142,-15.658071235905329,-5.951653136355564,142,-12.191000259088769,-7.609311846423598,142,-15.739099029321055,-10.035374865565853,142,-16.986603558935517,-8.85407893263152,142,-17.60871952052611,-9.586065106415507,142,-17.41986604965693,-8.199531147764102,142,-16.692596556682567,-10.000059954230567,142,-17.918863932162893,-6.089037426386953,142,-14.234920183594449,-6.843750046428644,142,-16.000477417611116,-7.886107254513424,142,-17.429617188865013
281,-8.341603618522393,72,-15.827274274304662,-8.007319950617518,72,-12.6235078093114,-9.042451794290118,72,-15.265285097152166,-6.952401488789998,72,-12.525086181278176,-6.972442925237058,72,-13.474259010086529,-7.383624976352182,72,-12.88398650066313,-6.90942976833186,72,-11.362631353809379,-6.596471182585689,72,-13.475253331677628,-9.428604245613778,72,-15.11699828030158,-9.4879235084988,72,-17.612590549859696,-10.411780229757246,72,-18.55796420712951,-8.75505376200807,72,-12.228928184300853,-9.698941567926408,72,-17.049419844419493,-5.814609171247761,72,-16.20015945789786,-8.15702236458144,72,-17.308330821193238,-8.65927996228152,72,-17.576937263450716
282,-9.90132831240563,58,-16.549803687521496,-7.98182255999667,58,-12.216801550571581,-8.644814276611203,58,-15.376408594761305,-7.918991191072947,58,-14.087702078512812,-7.1268262125516335,58,-12.639189620883844,-8.240657240468984,58,-13.103858909336441,-7.161940889407967,58,-11.788669443917147,-6.467460072355532,58,-14.255831886175756,-7.131563412230616,58,-14.847169008127691,-10.03101334903377,58,-15.492332428794791,-9.231125244601587,58,-16.451508489390346,-8.225056178592332,58,-13.787827860288864,-9.136850917822517,58,-17.673962244113003,-5.745948507062783,58,-14.242077273854829,-4.514835778273227,58,-15.878223745813107,-7.9047314025655595,58,-17.06152462806513
283,-9.056047653509756,29,-15.920552860594064,-11.079713756866774,29,-14.447702945278575,-9.142147397451692,29,-15.050947322513528,-8.209160253714472,29,-11.569096643588296,-7.997436491218676,29,-11.78673211272117,-7.501578434724002,29,-14.5284090897417,-6.2686664711477995,29,-13.752297244779898,-6.315870805686523,29,-14.667289113117295,-8.38557744503274,29,-13.981841096383645,-10.37078015477745,29,-15.964387925445207,-9.286316374220693,29,-17.433840656292578,-7.822656606014588,29,-15.77962886110258,-8.641379309294026,29,-15.345976681022675,-6.227320324961363,29,-13.706612496377101,-8.484154242617546,29,-14.680858608646245,-7.888356174751996,29,-16.011556807521742
284,-10.410020229154625,42,-16.97303286599558,-10.232250683799426,42,-16.837022270048266,-8.765604671754309,42,-14.609507988553538,-5.760222366808967,42,-12.083098205160352,-6.752260911775659,42,-11.359047822259228,-6.801665004150985,42,-11.293765882519038,-5.166656884695955,42,-12.379085823385871,-7.793995310347809,42,-15.105668088653504,-9.777411345841461,42,-14.071148405252803,-8.613247469870117,42,-17.36777980650421,-10.177875217912844,42,-17.799318087339092,-10.602301942359219,42,-15.31308624893228,-10.55035660347919,42,-16.83894532637962,-8.985543088070893,42,-15.512030038462543,-8.299578527508473,42,-17.617993086975215,-8.48545887071446,42,-16.513950490117352
285,-7.430538444242832,84,-13.260857345951784,-6.726719707708197,84,-12.399929583615382,-7.341704084127771,84,-12.98080510103047,-6.61379296321112,84,-11.832788159599637,-5.538423719655944,84,-11.536695358956457,-5.938012873284214,84,-11.197855674338566,-6.096438072882887,84,-11.697355229604492,-6.498238536504726,84,-13.055373193725256,-7.406353206863865,84,-12.696950419548255,-7.595735043574935,84,-14.388205944359203,-9.29934867222801,84,-15.91396393568942,-10.02584176957384,84,-15.107995483623329,-11.210667206395993,84,-18.056579144422006,-8.39465237957167,84,-15.411432357471007,-7.611848434444707,84,-17.125015510057406,-7.707708749217846,84,-15.135064756735888
286,-6.864248384620872,161,-13.602327449152046,-6.035535437113949,161,-12.868840882952153,-7.572787604319592,161,-14.382532296829282,-5.858808512182731,161,-12.49906677335748,-7.473120329459739,161,-12.531343773653262,-6.711181293486516,161,-12.316576259240062,-5.9159817857285635,161,-12.253558818951117,-5.702601083359928,161,-12.478919874941719,-7.087791339902907,161,-12.495540714474034,-7.443044733229447,161,-14.403850133777922,-8.070178257721587,161,-14.46096164817719,-8.551595357290422,161,-14.556433632723802,-9.77203290217509,161,-16.637802101618572,-7.557215593877307,161,-15.265293904032301,-9.635405049814175,161,-16.832591054573346,-8.98602319547339,161,-15.979697766598072
287,-3.617802966708582,159,-9.691640970785613,-3.130728704001612,159,-9.83643925703269,-3.0507915715213163,159,-10.345069251159494,-2.071077838801887,159,-10.021055460045403,-3.4956748269652644,159,-9.18767200234335,-3.1696689714375275,159,-9.74623647875843,-2.513412153183492,159,-9.681740636176501,-3.319273292673463,159,-10.296179091063584,-3.9719252481451224,159,-11.432624277283011,-4.407609107228109,159,-11.301622266733883,-5.392928421020004,159,-11.375559621269232,-6.677799509833821,159,-12.99813013919903,-10.938675578746942,159,-17.73870383335254,-6.707614871508954,159,-14.875246731548595,-9.57272888478939,159,-15.873776369551887,-9.095751003456567,159,-17.039231683716988
288,-7.1760104989613795,43,-12.919923558071487,-6.0296114568869,43,-12.395296038545494,-7.198845299094447,43,-12.599314365712349,-4.353919891020539,43,-12.4712272023757,-5.664065240630353,43,-12.319713212641435,-5.564666733041602,43,-11.80566038236974,-4.136638553098618,43,-11.841729255389954,-6.665563520094424,43,-12.908494723675625,-6.414027197501468,43,-11.73068729287557,-7.307927364385902,43,-13.790425616640356,-7.833011952623323,43,-14.379077166159536,-7.181166871998979,43,-13.782474103583226,-8.72722077255737,43,-15.28481668086213,-6.791857618312188,43,-15.201158088719502,-7.846893115686314,43,-15.447440408434648,-8.245544317709694,43,-14.257919257662726
289,-8.57677865561418,45,-12.54120307449623,-7.852099301101733,45,-14.371271242347154,-7.282390364413777,45,-14.138582026212418,-5.762103637502321,45,-12.708331130954258,-5.244824650630521,45,-10.631519620946026,-7.016023483848629,45,-12.777505962930785,-6.492672656898634,45,-11.785632911475679,-5.558801413334486,45,-12.024185903398955,-5.825592616885384,45,-11.793984503871842,-7.304232707911079,45,-13.343918083107667,-6.63103081145012,45,-14.262059523050876,-6.0680704007471515,45,-12.176415467091502,-7.114092193199016,45,-13.320118640687031,-5.845213846937898,45,-11.789314011127969,-6.191255287876817,45,-13.24917041258583,-8.492209938632259,45,-12.411948224115365
290,-3.2001604824650647,130,-9.638831690288761,-3.5447501338818426,130,-10.516324359927957,-2.9791627346461076,130,-9.435522827212546,-2.6456731306429413,130,-9.283579115838512,-2.953040734727553,130,-9.718607206105421,-3.124118892861315,130,-9.581306147870826,-2.4503068332334808,130,-9.813641967348621,-2.243453014833709,130,-9.806087487626554,-3.8704106748958065,130,-9.350514270555374,-3.5147303163407813,130,-11.169723671528228,-6.638249869563063,130,-12.468522160887368,-3.254281270126234,130,-12.054041595527226,-5.0859513217064425,130,-11.91857449430392,-3.6295531520722077,130,-10.532037278203529,-3.9066136440954606,130,-10.763591286135817,-3.790599199457965,130,-10.81166222938936
291,-8.951162880276017,116,-14.289532377861674,-7.124980606136122,116,-14.398466981208697,-7.654375502438162,116,-14.312931857903742,-7.947392331503769,116,-13.514694984122912,-7.460658880030823,116,-12.496819384361675,-7.307072979914459,116,-12.30924646356095,-5.556906200280092,116,-11.957794320929136,-5.881033379992502,116,-11.841870387830307,-6.334449485849527,116,-12.265296082859134,-7.3517677558882175,116,-13.255356346662818,-8.941282438614156,116,-13.83393323573437,-7.187698299844046,116,-14.04719756749245,-7.540092756834891,116,-13.734855265853376,-5.406059334056797,116,-12.124112033045565,-7.002333106933745,116,-13.455178092747925,-7.334475423043445,116,-14.082537266891578
292,-5.2360466346156365,124,-11.692616858311663,-4.314485236691242,124,-11.349037796513326,-3.886600613584659,124,-11.22393271153789,-3.5664906546401793,124,-10.409801415956775,-3.5169683420908298,124,-9.87385833287408,-3.701296653093628,124,-9.638659002195594,-2.8739703898762774,124,-10.269340312786973,-1.2203306512154826,124,-10.854261748448241,-2.0717667194427642,124,-9.332196326972138,-2.195724603736569,124,-10.454256722810449,-2.0498461365811123,124,-9.878072280518154,-1.5142343700486225,124,-8.74187114546354,-2.241662091461355,124,-10.529030565875477,-1.886074920388638,124,-10.258876080285331,-1.6538384155253025,124,-9.498452535900853,-2.6770965206131474,124,-11.424536679293066
293,-10.888719214953985,48,-17.324519144966413,-7.8224126050170595,48,-15.303411755685383,-10.32270673003875,48,-16.35225015806448,-7.617722235417041,48,-13.910076851926313,-6.837325132157407,48,-13.72684128520789,-8.688731738273788,48,-13.830314318557955,-5.513713236524635,48,-13.237171153254232,-6.062957566576886,48,-12.615884206826522,-7.247387560808613,48,-12.066352060450566,-10.711179460073275,48,-16.043972879232815,-9.890352102240957,48,-16.02452711278221,-8.878042134087378,48,-15.142505483335107,-10.128278506815327,48,-16.53321977159356,-7.717703601815619,48,-14.613555894776516,-9.705974521223597,48,-15.99354094428223,-10.5052531589257,48,-16.987526006329652
