farm_id,s1_vv_db_20250507,s1_vh_db_20250507,s1_vv_db_20250519,s1_vh_db_20250519,s1_vv_db_20250531,s1_vh_db_20250531,s1_vv_db_20250612,s1_vh_db_20250612,s1_vv_db_20250624,s1_vh_db_20250624,s1_vv_db_20250706,s1_vh_db_20250706,s1_vv_db_20250718,s1_vh_db_20250718,s1_vv_db_20250730,s1_vh_db_20250730,s1_vv_db_20250823,s1_vh_db_20250823,s1_vv_db_20250904,s1_vh_db_20250904,s1_vv_db_20250916,s1_vh_db_20250916,s1_vv_db_20250928,s1_vh_db_20250928,s1_vv_db_20251010,s1_vh_db_20251010,s1_vv_db_20251022,s1_vh_db_20251022,s1_vv_db_20251103,s1_vh_db_20251103,s1_vv_db_20251115,s1_vh_db_20251115,s1_vv_db_20251127,s1_vh_db_20251127,s1_vv_db_20251209,s1_vh_db_20251209
166,-8.58162421651453,-14.39470252616516,-12.712731303153571,-20.52639123231755,-12.283669130871477,-18.79164547803289,-9.167155310039421,-15.483936490532619,-6.769847002246014,-13.673797089409232,-9.08164944737724,-14.020451764076519,-8.951298303992703,-14.30470999276126,-9.042326459094092,-12.976370722314803,-6.226138175511455,-13.442249448069912,-7.086211512214788,-13.980504522549268,-9.172587179716853,-16.159287769450515,-9.510897288280116,-16.943047653657242,-9.595478189887345,-16.627813416307575,-6.9867967054703515,-13.42412595118911,-6.98563002354731,-12.613871950509095,-8.172656791740613,-15.290813249779925,-8.448480567559681,-13.392500098505893,-8.604763219531495,-15.403715597295049
167,-7.341306720044768,-12.360773013918768,-10.314045004808134,-19.008779241849112,-7.923779805058028,-18.838471826268407,-9.416193910248857,-17.847359035317247,-8.631265231973092,-17.2479367790914,-8.636332590017846,-15.991460593317079,-8.747608813578989,-14.694193599999288,-5.230011427559637,-13.911589944610078,-3.7575610062098512,-16.565678581461224,-8.53902125295642,-18.399803528839794,-9.162911805827543,-17.906066812580526,-11.360681229279503,-19.26801475850368,-6.603053693015962,-16.063239633719476,-7.976864330163732,-15.258423790281405,-4.47913455497307,-12.973600887934664,-5.456277987687969,-14.119398547512116,-4.91129796125745,-12.868121727067212,-5.3447352042797105,-12.732894042305746
168,-5.519536928254903,-13.50320422245481,-8.819587947139514,-16.81995471297832,-8.329716015582418,-16.388181514591146,-9.143382406253064,-16.681613424786317,-9.053553937601569,-14.671965680459827,-7.803217936715397,-14.418330621243225,-10.113211213777324,-16.439435219832387,-6.569060702483858,-15.185123786332293,-6.477207769260643,-14.736755206993248,-8.999436343226442,-15.634457701183624,-10.7859612567049,-16.647758475139117,-9.40742361977369,-15.54677521062952,-7.7369902249902145,-16.886429632987948,-8.664460791696582,-16.336090431849538,-5.500441733270993,-15.30743727785605,-6.657323628150486,-14.475986009414871,-5.715842590873107,-13.808512129114705,-4.830130547483161,-14.156836278933426
169,-3.7996849918007793,-10.030922476254121,-4.298238529658468,-10.726737688431472,-3.9655198437270474,-11.634593009026721,-5.2217537214870795,-11.893885355920709,-4.677404809061171,-10.562127263393286,-4.2489351871192875,-11.524115784277189,-4.5751614874235065,-11.28277826664607,-3.9642517933451753,-10.372909083451137,-4.468770317159854,-11.823257383174528,-5.341705856967537,-11.2605000077134,-8.533883491334018,-14.75393242894295,-9.47676291503346,-17.221588293944748,-10.548174289984862,-18.387035930967347,-8.33010678375479,-16.37451376290389,-9.57586228655915,-16.281145886477052,-8.84693370520948,-17.170153624440935,-7.980845449261244,-15.23172471281509,-6.029232916100767,-13.226881614229075
170,-6.842653448245679,-14.219548480707962,-9.238846435726764,-17.942215108382438,-8.131163921520153,-16.516802766288546,-11.169509200039197,-19.03566770458718,-12.622757965361515,-18.431938520380196,-10.779102428834243,-18.60579646087633,-8.459352090752592,-14.085805510807127,-5.815183932415935,-14.881016712156836,-9.319473269369677,-17.71514397271301,-7.906300577134704,-15.6713877126903,-9.27605618629549,-16.89901045442801,-10.978711718223506,-18.459304093363993,-7.960565324176018,-15.641960079728905,-9.224877285149343,-15.98884766669677,-8.250892167277554,-14.042534071621212,-10.909609821347278,-16.79882707327028,-9.231517358336394,-16.792967201893244,-9.402136465384226,-17.675780744122424
171,-9.105610346114808,-17.271256136009796,-12.32103121732633,-19.3773356544396,-8.780634615557478,-17.954057386815794,-10.653073010049637,-19.439253959331417,-10.95596498292405,-20.820144991121182,-9.768671660851618,-18.854600690843398,-8.46217794984392,-16.148762490667135,-9.14254913668048,-16.872794984098725,-10.576886582601723,-18.95579939604972,-11.733643641457817,-19.056779733515558,-9.88392306453486,-19.615054203341536,-11.970200373839738,-19.644284895863716,-9.292427152337234,-16.717159005201083,-10.401113934765347,-18.320021460506716,-9.25269870463737,-16.282633502989,-12.637975775514324,-19.16952943049651,-10.288161633903169,-17.871617818749876,-9.816234540777655,-18.758264929918912
172,-7.036428401263612,-12.96594313469055,-10.67701799321534,-18.388889933636683,-7.141680161560461,-16.18630924736569,-10.562222282646234,-17.60818885261387,-11.52361438270999,-16.731421292676675,-10.294425324531367,-16.312362186503066,-8.735467887470525,-13.289352434925942,-7.0397426075372085,-15.143405146404017,-9.25346251060818,-15.828858816694865,-7.670654202203756,-15.664683316485364,-8.945806875306952,-17.45135049236354,-9.830813180684402,-17.74132012231822,-8.065960882980509,-14.138344104888393,-8.792942590138797,-15.92603833566873,-7.763764252806223,-14.324590398432273,-10.305519483503753,-15.764987960071393,-8.399677699652857,-16.302484089376822,-8.123080308572774,-14.883785306440478
173,-3.327418445690477,-11.2185926673624,-5.502764709406623,-10.56390093055946,-3.8723006889175076,-11.812975872380632,-5.113225429463376,-11.196173089209356,-3.246825875522587,-10.744078184947753,-3.7635661866091747,-10.047612858592764,-3.178047904042092,-11.967286233667885,-3.271469986320633,-10.375011358655934,-4.195729042255183,-10.032557431800974,-5.197864240650066,-11.113296816155774,-5.183014234292554,-11.293666841333891,-4.6960077934322815,-11.59013398235744,-3.8854948816302883,-11.54192199721817,-4.940732575685757,-12.394615217421478,-4.617328976565351,-11.331966353402564,-4.639227124660059,-12.165267599061991,-7.844149779863029,-14.866399594301456,-8.913639487609254,-16.365024617826027
174,-5.352194433092526,-13.15784061450241,-9.005961749457786,-16.255448512652602,-8.237502010721702,-14.75108061825772,-8.958358838601539,-16.428812703425773,-8.629688116236627,-15.263891683407236,-9.25602735850091,-13.68058926003725,-9.62790703184205,-16.884665490127635,-6.077126051095246,-12.408158793856039,-6.434163599911001,-12.447082108753552,-5.858601491785778,-11.334095314530613,-8.697972937206686,-16.908760341712863,-9.050033765238947,-15.62048636741472,-8.927719733433936,-15.334627811401603,-9.97603944500893,-16.19765986918164,-8.295054114651183,-16.796653793812524,-10.553288337528674,-17.154577126325048,-8.92412173285246,-17.051335538837133,-8.093467635153385,-17.02188637002445
175,-3.941130090752348,-13.161800240344743,-6.768112012292465,-15.617293719037896,-6.8451982137745135,-14.887065087247064,-8.30675075129374,-15.05602571365728,-4.86060727041954,-11.064119658133336,-7.22361408096222,-14.810640027661023,-8.091410876429421,-11.134189798377447,-7.552701341290553,-11.944389793216256,-5.725200336995479,-11.67318128477405,-7.704492173831615,-12.888605069210051,-9.660376957426632,-13.306636775113676,-8.02539841900488,-12.849844546736481,-5.599964743008174,-15.001113142088302,-7.248355358827853,-13.489823837499909,-7.938182175286582,-11.808057171259932,-6.434091565882477,-15.251884675840738,-9.19968622025867,-13.257903301086518,-9.109947668637204,-15.23168774654544
176,-7.017273695496867,-14.91772562542188,-9.665533439444769,-13.829973484687843,-7.685367681454705,-14.725330147947577,-8.390166317980492,-15.282752591412587,-6.5044164279778265,-14.428330414842641,-7.366710582896356,-12.205143673802928,-9.82393369856407,-12.024548283150656,-6.346805422488528,-13.230406350698834,-6.244794145770727,-13.86804124311876,-8.443667626359328,-12.526418251778175,-9.076306915274984,-14.464487787226549,-7.810544140722166,-13.120878585845766,-6.642648569157856,-14.619982986823866,-7.996094578222074,-13.994938902290524,-7.270214736693931,-13.28108880807038,-9.223676698074318,-14.15971917044179,-8.762467033699568,-14.393819624761392,-9.174043791226449,-14.498161151169434
177,-8.010784615900894,-13.992446063520951,-10.261139721595507,-14.402480164576465,-9.114586859956024,-13.820476382785241,-8.88250405580946,-15.100970810717381,-6.410854868967862,-13.608637537664986,-8.170489151099522,-11.58765842945482,-8.309101054097423,-13.320497821580267,-7.054816833565351,-15.137395090083306,-8.172553546220954,-13.381778128372046,-6.220895078246832,-12.495254057222082,-8.891000426319229,-15.663833177793835,-8.604133186182315,-14.172495602389896,-8.430036298315475,-14.652840831195215,-7.985070909030131,-14.205334658671962,-6.607492297136083,-14.582211187014389,-9.142724436731527,-15.456216782973735,-8.0718605241476,-12.635234530994992,-9.223965176757343,-15.370160148209733
178,-8.851886094255882,-13.299170482251863,-7.463173016836158,-14.413374432834322,-8.872433630468727,-15.250156862988211,-9.607694326830055,-14.646078819085336,-8.625668012168887,-13.925196894871252,-7.372351778927559,-12.247900944542568,-8.155788144391812,-14.111668021771981,-8.020680594736328,-12.066825768350437,-8.419080203297295,-14.414799171381109,-8.6240120785124,-15.123924050257285,-7.892824736288931,-16.73374176229373,-8.240097338485167,-17.65378870597463,-9.099532634262568,-17.58218634433197,-9.822677953965806,-17.22994162544278,-6.514033988763167,-13.641074346013314,-9.258104085546803,-16.726189062674187,-9.53687393550046,-14.426075864118282,-7.0946009257334675,-14.7702077377972
179,-8.002358165820436,-13.657935603855542,-9.311568992516209,-17.895568132781783,-6.86420337356854,-15.053848275397089,-9.231019922166531,-15.072219464271763,-7.338023902139183,-12.942899543885144,-6.4198745924189,-12.250160092660387,-7.058012144633957,-12.64155687354221,-6.979283186569654,-14.303935852444505,-7.674801930522559,-13.753320610104964,-7.219308610818745,-12.37380466170978,-7.594174596214337,-15.048801879734587,-7.976663491598104,-14.99179296923094,-7.274296496513911,-14.54597619496797,-10.045646692267374,-15.051431444780363,-7.501172197878513,-13.661030799968483,-9.78976847896608,-16.226232964828856,-10.12887282477955,-15.14100905737772,-9.43738388477891,-15.386458197855992
180,-8.177333454786416,-14.88026710522335,-8.982255566823634,-15.03030953786196,-8.626960380790473,-15.485845705425278,-8.902769017487529,-16.37256974628165,-7.4798392269714835,-13.878488646331125,-7.8526644554787275,-14.076673312031932,-8.10132782399202,-14.937748408006609,-7.6909191706291224,-14.820722259567145,-7.846797207438756,-15.140467378227342,-9.102090634236351,-15.511642875863439,-9.386772865682424,-16.457431718130003,-10.977886069438581,-17.560304994845932,-9.530598833545106,-15.582539823606197,-11.253410873328702,-16.194687695082383,-9.021530462143641,-13.656800468777108,-10.233461599587043,-18.7755551747038,-9.32261431799655,-17.240662616447327,-11.118484848589452,-17.487421135362847
181,-8.895871356949296,-11.565523621744463,-7.929487295102006,-13.421051502130881,-10.725722230470438,-15.131591884258198,-10.360165939042716,-15.552615962635274,-6.831866734187243,-12.630186477157759,-8.236965968558197,-11.775393469103472,-8.058400689538,-13.90068514713358,-8.746789438912753,-12.740748732479085,-9.512127339352258,-15.781735523935742,-11.244723752596045,-15.08681345599458,-9.742768680900134,-15.900306314799783,-10.837713005203597,-16.812744244549567,-9.369212161512479,-17.44445915225339,-9.725945839620424,-14.45092474922138,-9.593781967614945,-13.425808372897698,-11.306187564762634,-15.862292350139505,-10.760809229213306,-16.313280033025837,-12.111979062616165,-17.27444004951607
182,-5.986799681383528,-12.862191684310284,-7.632740834562291,-13.593981250936142,-8.317723066541209,-15.3912321688499,-8.261211714753989,-13.47013778466379,-8.512778620003651,-12.627503916807065,-6.397436608218796,-13.181372159173101,-8.45767714815237,-13.815843698770852,-7.584940750505439,-14.41279765170173,-6.814691868981342,-13.579239620871824,-6.801957562375649,-14.622502554086843,-9.581315702072766,-15.601749600805029,-7.680213979656374,-14.671221891257932,-8.387377762493573,-14.122500174492487,-8.779395620570366,-15.223310998667756,-7.23703397389431,-13.70019163428459,-9.075327538084766,-13.610328348326563,-10.802806285499242,-15.233732426821955,-8.940276368433178,-16.37312629401936
183,-5.805188546747332,-13.92996856745496,-10.216424524838608,-15.246916120817325,-6.680540065677619,-13.079293022651973,-7.787844554352326,-15.559533520752002,-6.115504563048182,-14.436852492304993,-6.341805738252331,-13.508768708119845,-8.004245851116366,-13.0704991602277,-4.422522167345847,-12.673892484603604,-6.055694635144303,-14.74950159523737,-5.8651686845149085,-14.699907637922053,-8.025461670114579,-14.788541749010362,-7.94771702906512,-15.021340939220822,-6.5512514930021135,-14.416635882626617,-8.44120902875422,-15.747803308846098,-7.052597649471516,-12.944510004637113,-8.322332835642882,-16.07883659175984,-7.202654812118361,-14.095162983714808,-8.721571988197969,-14.719978534864854
184,-7.74059826907534,-12.074110080104028,-10.19528460834155,-15.043173006733543,-9.36051003015211,-16.461859062645317,-9.137331623153212,-15.796113014355642,-6.840082349952528,-13.543503785419249,-6.529408025936218,-12.378348177660756,-6.823483509222713,-13.354274047727897,-5.20048966790164,-13.181202023923817,-7.210533585183253,-15.001081925601758,-9.110789734787307,-16.061971798841743,-9.407510570227771,-16.448765522224452,-9.21874818940734,-17.269423260739053,-8.112670658344342,-15.483405777781766,-9.290555029184075,-16.07879002413235,-6.648813815110927,-12.660481392882621,-9.184428217908962,-16.414315863083626,-7.130664043756455,-14.966312869871118,-6.71450804639896,-15.040023660190105
185,-6.981722944139211,-14.173090815045526,-8.033690110793987,-15.04029062295395,-10.000565256902277,-14.790067273623924,-8.749069473429413,-16.658684148961637,-7.843156991990293,-15.354071096396801,-7.676817771264592,-15.017487396029326,-7.365991392793867,-13.275295175852657,-7.015242530437858,-13.435330458474755,-9.107137130255653,-16.17032121758952,-9.417608371691223,-16.220591956089958,-8.870262288139815,-16.789086186054885,-10.539159262070148,-17.47333101572977,-8.776265868090999,-15.451790679140306,-8.729656826754889,-16.00107562723939,-6.773175454188731,-12.66194251063866,-8.64850799745037,-16.822525361739974,-7.1221253480691304,-14.565154501499336,-5.5725554880220844,-15.107028433055273
186,-7.112557105981212,-13.366391197194892,-8.984537428166208,-14.275343991421508,-9.115773499310725,-15.313878322541537,-10.215736200743716,-15.79204139286677,-6.939086767979889,-12.88459408652015,-7.211101158226722,-13.795001929566551,-8.201408890553562,-13.636153999273876,-6.508038473399694,-14.143224479483138,-7.8615860156479345,-14.012417134644773,-7.881954478020709,-14.089122780826767,-10.569607362660637,-16.101388970779656,-9.568779933502666,-17.140418280304754,-8.531959867768045,-14.925262391535068,-8.140223607998863,-16.36269744735583,-7.867527154104641,-12.97339362259799,-9.027073539004494,-15.761250512582299,-8.997668090585659,-14.400685528124171,-8.181054660081891,-15.980143691035412
187,-6.951750795029543,-14.170428321528908,-8.25179857372816,-14.261111111769058,-7.619233162948367,-14.325794869544808,-9.726353540748459,-15.684020556638869,-8.68105843858271,-13.483331638051164,-5.544336312273708,-12.677410725915967,-8.34952287322158,-12.736173799366659,-7.6778134366032305,-13.491874615655508,-6.260166670659032,-14.233710336391859,-7.724030397672754,-15.439689018926055,-11.687704950470948,-13.872106463349747,-8.07433710171168,-16.119330931732986,-8.269334809492763,-14.361836532031225,-8.798984527244317,-14.513235040620184,-6.370216681638048,-11.518293259593037,-8.751481292093525,-15.449355902937791,-9.80023623457883,-15.689084420985642,-10.4211071772329,-16.58809755165096
188,-6.2557606700085,-14.107136188202,-8.1634993741109,-15.846966135140514,-10.649773398335835,-16.066283228971546,-9.071847037603483,-17.130220057708836,-8.815421993881868,-16.72189376498219,-8.239666258269043,-16.02739116227717,-9.050897319949483,-16.1528961194075,-6.681917111649409,-13.758433246327664,-10.223629394446402,-16.62515907337124,-11.153178697594704,-16.537381769851866,-9.876629383332261,-16.535461842425065,-9.794718952619125,-16.997860061532432,-8.50474991009368,-15.723344294845266,-9.231002167323675,-16.127958461332433,-5.340105218179527,-13.03808381160241,-6.257996535037137,-13.220960416262159,-5.257355166900823,-11.852837651311667,-6.40170151455497,-12.827265471324743
189,-9.093459608021435,-16.780658970790157,-10.616333581946655,-18.618877548875194,-10.298472008633828,-17.34187260798762,-9.666968114825638,-14.643170165251554,-9.518625149916648,-13.670728007752551,-7.145885336854988,-13.198827462990021,-5.787330179048494,-12.173460472873534,-7.495712646094194,-13.596621379002434,-6.491359379922414,-14.279579408667713,-8.498430214444685,-15.26250731813628,-9.591319130130852,-15.259955274380445,-9.79633249173512,-15.44455930270093,-8.410023918339828,-14.167555209806626,-10.092773197721488,-15.533550951238933,-5.754310495582287,-11.394609898835764,-10.05802581638089,-17.07650286806197,-9.242069640999249,-15.069657088305561,-9.016232308530427,-17.27565292491662
